Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
CHA,11.07.2020,15:00,Barnsley,Wigan,0,0,D,0,0,D,D Robinson,13,6,5,0,13,15,5,3,2,3,0,1,2.5,3.4,2.8
CHA,11.07.2020,15:00,Blackburn,West Brom,1,1,D,0,1,A,J Gillett,7,18,4,8,14,12,3,7,2,2,0,0,4.75,3.5,1.8
CHA,11.07.2020,15:00,Middlesbrough,Bristol City,1,3,A,0,2,A,D England,14,12,4,6,11,9,9,7,1,0,0,0,2.05,3.5,3.6
CHA,12.07.2020,13:30,Stoke,Birmingham,2,0,H,2,0,H,S Duncan,15,7,5,1,12,11,8,7,1,4,0,0,2.0,3.25,4.1
CHA,14.07.2020,19:45,Millwall,Blackburn,1,0,H,1,0,H,J Brooks,11,10,4,2,13,9,7,4,2,2,0,0,2.2,3.3,3.4
CHA,15.07.2020,17:00,Brentford,Preston,1,0,H,1,0,H,D England,14,8,3,4,15,11,4,6,2,1,0,0,1.45,4.5,7.0
CHA,16.07.2020,17:00,Leeds,Barnsley,1,0,H,1,0,H,J Gillett,7,12,3,3,9,15,7,7,1,1,0,0,1.28,5.5,10.0
CHA,17.07.2020,17:30,Huddersfield,West Brom,2,1,H,1,1,D,J Brooks,7,13,4,4,19,17,2,7,4,6,0,0,5.0,4.0,1.66
CHA,18.07.2020,15:00,Fulham,Sheffield Weds,5,3,H,3,0,H,D England,12,14,8,6,12,14,4,8,1,0,1,0,1.9,3.4,4.33
CHA,18.07.2020,15:00,Hull,Luton,0,1,A,0,0,D,R Jones,8,16,2,4,25,11,3,6,1,2,0,0,2.5,3.6,2.62
CHA,19.07.2020,15:00,Barnsley,Nott'm Forest,1,0,H,0,0,D,S Duncan,20,10,6,2,9,11,9,1,0,1,0,0,2.62,3.4,2.62
CHA,22.07.2020,19:30,Brentford,Barnsley,1,2,A,0,1,A,R Jones,12,11,3,3,11,17,3,3,3,3,0,0,1.36,5.0,8.0
CHA,22.07.2020,19:30,Sheffield Weds,Middlesbrough,1,2,A,1,1,D,J Gillett,18,10,4,4,11,11,10,2,0,0,0,0,2.2,3.4,3.2
CHA,22.07.2020,19:30,West Brom,QPR,2,2,D,1,1,D,D England,16,7,6,3,13,9,5,3,0,0,0,0,1.22,6.5,11.0
CHA,22.07.2020,19:30,Wigan,Fulham,1,1,D,1,0,H,J Brooks,13,19,7,4,14,11,5,4,3,4,0,0,2.55,3.6,2.5
CHA,12.09.2020,15:00,Barnsley,Luton,0,1,A,0,0,D,Jj Gillett,10,3,1,1,14,10,5,6,1,3,0,0,2.1,3.4,3.6
CHA,12.09.2020,15:00,Bristol City,Coventry,2,1,H,1,1,D,J Brooks,11,16,6,4,10,12,5,7,2,1,0,0,2.2,3.3,3.4
CHA,12.09.2020,15:00,Cardiff,Sheffield Weds,0,2,A,0,2,A,A Madley,7,8,2,4,10,19,4,6,0,1,0,0,2.05,3.4,3.75
CHA,12.09.2020,15:00,Preston,Swansea,0,1,A,0,0,D,R Jones,11,6,4,1,16,11,2,3,0,0,0,0,2.3,3.25,3.25
CHA,19.09.2020,15:00,Blackburn,Wycombe,5,0,H,3,0,H,P Bankes,23,9,16,1,17,13,12,2,0,1,0,1,1.57,3.8,6.5
CHA,19.09.2020,15:00,Brentford,Huddersfield,3,0,H,0,0,D,C Pawson,23,10,6,4,13,9,6,3,1,0,0,0,1.53,4.0,7.0
CHA,19.09.2020,15:00,Norwich,Preston,2,2,D,1,2,A,J Brooks,14,16,6,6,6,13,4,9,1,2,0,0,1.8,3.6,4.5
CHA,19.09.2020,15:00,Rotherham,Millwall,0,1,A,0,0,D,L Doughty,14,8,1,2,14,11,8,3,1,2,0,0,2.8,3.1,2.7
CHA,19.09.2020,15:00,Sheffield Weds,Watford,0,0,D,0,0,D,J Gillett,8,6,1,3,17,22,2,8,2,2,0,0,2.87,3.25,2.55
CHA,26.09.2020,12:30,Watford,Luton,1,0,H,1,0,H,J Brooks,14,4,5,0,12,15,11,1,0,2,0,0,1.7,3.75,5.25
CHA,26.09.2020,15:00,Barnsley,Coventry,0,0,D,0,0,D,J Smith,13,10,2,0,11,17,5,7,3,2,0,0,2.2,3.3,3.4
CHA,26.09.2020,15:00,Birmingham,Rotherham,1,1,D,0,0,D,A Madley,13,9,5,3,17,17,5,6,1,1,0,0,2.2,3.3,3.4
CHA,26.09.2020,15:00,Millwall,Brentford,1,1,D,1,1,D,D Coote,9,8,3,1,11,9,3,5,3,1,0,0,3.5,3.3,2.15
CHA,02.10.2020,19:45,Coventry,Bournemouth,1,3,A,1,1,D,J Gillett,5,19,2,10,10,13,1,6,1,3,1,0,3.7,3.3,2.1
CHA,03.10.2020,12:30,Norwich,Derby,0,1,A,0,0,D,S Attwell,13,9,5,3,13,6,7,2,3,2,0,0,1.65,4.0,5.0
CHA,03.10.2020,15:00,Luton,Wycombe,2,0,H,0,0,D,G Scott,16,5,7,1,10,18,7,4,1,1,0,0,1.72,3.6,5.0
CHA,03.10.2020,15:00,Sheffield Weds,QPR,1,1,D,0,0,D,M Salisbury,11,9,2,2,11,13,5,7,2,1,0,0,2.0,3.5,3.8
CHA,04.10.2020,15:00,Stoke,Birmingham,1,1,D,0,0,D,J Brooks,11,4,1,1,7,14,5,4,3,1,0,0,2.25,3.1,3.5
CHA,17.10.2020,15:00,Barnsley,Bristol City,2,2,D,1,0,H,L Doughty,17,13,5,9,14,10,4,6,2,0,0,0,2.8,3.4,2.5
CHA,17.10.2020,15:00,Birmingham,Sheffield Weds,0,1,A,0,0,D,G Scott,10,14,2,3,12,12,5,4,1,1,0,0,2.62,3.1,2.87
CHA,17.10.2020,15:00,Blackburn,Nott'm Forest,0,1,A,0,0,D,J Gillett,6,16,2,4,11,13,5,3,2,1,0,0,1.95,3.4,4.0
CHA,17.10.2020,15:00,Bournemouth,QPR,0,0,D,0,0,D,J Brooks,8,6,0,2,11,14,3,6,1,3,0,0,1.7,3.8,5.0
CHA,17.10.2020,15:00,Wycombe,Millwall,1,2,A,1,0,H,A Madley,9,18,3,6,17,15,1,2,1,0,0,0,5.0,3.5,1.75
CHA,20.10.2020,20:00,Reading,Wycombe,1,0,H,0,0,D,A Davies,4,10,1,3,12,17,2,1,2,0,0,0,1.45,4.4,7.5
CHA,21.10.2020,19:45,Cardiff,Bournemouth,1,1,D,0,1,A,S Hooper,13,17,3,6,18,15,6,6,2,0,0,0,3.2,3.25,2.3
CHA,21.10.2020,19:45,QPR,Preston,0,2,A,0,1,A,K Friend,6,8,0,3,14,9,2,2,0,1,0,0,2.5,3.3,2.87
CHA,21.10.2020,19:45,Stoke,Barnsley,2,2,D,1,2,A,M Salisbury,8,13,3,7,11,15,3,5,0,0,1,0,2.0,3.3,4.0
CHA,24.10.2020,15:00,Cardiff,Middlesbrough,1,1,D,0,1,A,J Brooks,17,10,3,1,16,14,4,8,1,0,0,0,2.37,3.2,3.1
CHA,24.10.2020,15:00,Coventry,Blackburn,0,4,A,0,1,A,D England,3,24,1,9,9,12,0,5,1,2,1,0,3.2,3.4,2.25
CHA,24.10.2020,15:00,Huddersfield,Preston,1,2,A,1,0,H,J Smith,14,17,4,7,12,14,8,6,3,5,1,0,2.8,3.2,2.6
CHA,24.10.2020,15:00,Millwall,Barnsley,1,1,D,1,1,D,A Davies,12,6,3,2,8,8,7,6,0,2,0,0,1.95,3.4,4.0
CHA,24.10.2020,15:00,QPR,Birmingham,0,0,D,0,0,D,S Hooper,15,10,1,3,6,11,3,3,1,0,0,0,2.37,3.4,3.0
CHA,27.10.2020,19:00,Barnsley,QPR,3,0,H,2,0,H,A Davies,15,10,11,2,8,11,1,5,0,0,0,1,2.37,3.2,3.2
CHA,27.10.2020,19:45,Blackburn,Reading,2,4,A,1,3,A,D Coote,13,5,6,4,13,9,3,3,2,2,0,0,2.0,3.4,3.9
CHA,27.10.2020,19:45,Swansea,Stoke,2,0,H,1,0,H,A Marriner,18,3,6,0,13,17,10,2,2,3,0,0,2.5,3.1,3.0
CHA,27.10.2020,19:45,Wycombe,Watford,1,1,D,0,0,D,J Brooks,14,13,6,4,7,10,5,7,0,1,0,0,7.5,4.0,1.5
CHA,28.10.2020,19:45,Birmingham,Huddersfield,2,1,H,1,0,H,L Doughty,14,12,4,2,18,10,2,4,2,1,0,0,2.45,3.1,3.1
CHA,28.10.2020,19:45,Rotherham,Sheffield Weds,3,0,H,3,0,H,J Gillett,15,7,8,2,12,17,8,0,3,2,0,1,3.2,3.25,2.3
CHA,31.10.2020,12:30,Bristol City,Norwich,1,3,A,1,3,A,J Gillett,15,19,6,8,8,16,5,4,0,4,0,0,3.5,3.4,2.1
CHA,31.10.2020,15:00,Bournemouth,Derby,1,1,D,0,1,A,R Jones,10,10,5,4,13,13,4,1,2,1,0,0,1.65,3.75,5.75
CHA,31.10.2020,15:00,Luton,Brentford,0,3,A,0,2,A,M Salisbury,4,12,1,5,10,12,5,4,1,1,0,0,4.7,3.7,1.75
CHA,31.10.2020,15:00,Middlesbrough,Nott'm Forest,1,0,H,0,0,D,L Mason,12,5,3,1,8,18,8,2,1,2,0,0,2.4,3.1,3.2
CHA,03.11.2020,19:00,Huddersfield,Bristol City,1,2,A,1,0,H,P Bankes,7,10,2,3,15,10,3,4,3,0,0,0,2.62,3.2,2.8
CHA,04.11.2020,19:00,Reading,Preston,0,3,A,0,0,D,J Brooks,17,10,5,5,11,7,4,1,1,2,0,0,2.5,3.25,2.9
CHA,04.11.2020,19:00,Watford,Stoke,3,2,H,1,1,D,A Davies,12,5,3,3,12,10,4,1,2,2,0,0,2.15,3.1,3.75
CHA,04.11.2020,19:45,Birmingham,Wycombe,1,2,A,1,0,H,J Smith,17,13,4,3,12,7,7,5,1,0,0,0,1.7,3.75,5.5
CHA,04.11.2020,19:45,Rotherham,Luton,0,1,A,0,0,D,A Madley,16,10,5,5,10,18,5,7,1,1,0,0,2.37,3.25,3.2
CHA,07.11.2020,15:00,Birmingham,Bournemouth,1,3,A,0,2,A,J Gillett,15,21,3,7,17,5,5,10,2,1,0,0,3.8,3.4,2.05
CHA,07.11.2020,15:00,Derby,Barnsley,0,2,A,0,1,A,L Doughty,9,17,3,5,10,13,4,3,3,2,0,0,2.5,3.2,3.0
CHA,07.11.2020,15:00,Norwich,Swansea,1,0,H,0,0,D,D England,21,19,5,5,15,21,4,11,1,5,0,0,2.05,3.4,3.75
CHA,07.11.2020,15:00,Rotherham,Preston,2,1,H,0,0,D,A Davies,11,8,4,3,15,13,3,2,1,2,0,0,3.2,3.3,2.3
CHA,07.11.2020,15:00,Watford,Coventry,3,2,H,0,0,D,S Hooper,12,13,5,3,16,15,7,1,1,2,0,0,1.66,3.75,5.75
CHA,21.11.2020,15:00,Millwall,Cardiff,1,1,D,1,0,H,G Scott,7,14,2,6,13,14,0,5,3,0,0,0,2.5,3.1,3.0
CHA,21.11.2020,15:00,QPR,Watford,1,1,D,0,1,A,M Salisbury,14,10,3,3,14,12,7,7,1,2,0,0,3.6,3.3,2.1
CHA,21.11.2020,15:00,Stoke,Huddersfield,4,3,H,3,2,H,M Gillett,14,10,7,4,16,14,4,2,2,1,0,0,2.0,3.3,4.0
CHA,21.11.2020,15:00,Wycombe,Brentford,0,0,D,0,0,D,L Mason,11,12,2,4,11,9,3,5,4,2,0,0,7.0,4.2,1.5
CHA,24.11.2020,20:00,Bournemouth,Nott'm Forest,2,0,H,1,0,H,S Hooper,12,11,4,3,11,13,5,7,2,0,0,0,1.66,3.8,5.25
CHA,25.11.2020,19:00,Middlesbrough,Derby,3,0,H,1,0,H,P Bankes,10,10,5,2,11,16,4,5,0,4,0,0,1.9,3.25,4.5
CHA,25.11.2020,19:00,Millwall,Reading,1,1,D,1,0,H,L Doughty,13,7,8,3,15,14,5,0,4,4,0,0,2.2,3.25,3.4
CHA,28.11.2020,15:00,Blackburn,Barnsley,2,1,H,1,0,H,A Madley,7,23,6,5,14,13,3,11,2,0,0,0,1.9,3.5,4.2
CHA,28.11.2020,15:00,Cardiff,Luton,4,0,H,2,0,H,J Smith,20,5,6,0,12,7,11,0,1,0,0,0,1.83,3.4,4.75
CHA,28.11.2020,15:00,Huddersfield,Middlesbrough,3,2,H,2,1,H,J Brooks,13,10,5,3,17,12,5,9,4,3,0,0,3.2,3.2,2.3
CHA,28.11.2020,15:00,Watford,Preston,4,1,H,1,0,H,J Gillett,26,9,11,4,7,2,9,3,1,0,0,0,1.9,3.4,4.33
CHA,01.12.2020,19:00,Cardiff,Huddersfield,3,0,H,1,0,H,K Friend,10,10,4,4,17,9,4,2,1,1,0,0,1.9,3.5,4.2
CHA,02.12.2020,19:45,Blackburn,Millwall,2,1,H,1,1,D,M Salisbury,20,17,4,5,14,12,2,8,0,2,0,0,2.0,3.5,3.8
CHA,02.12.2020,19:45,Luton,Norwich,3,1,H,2,1,H,D England,10,11,5,4,9,12,4,9,1,2,0,0,3.25,3.6,2.15
CHA,05.12.2020,15:00,Bristol City,Birmingham,0,1,A,0,0,D,J Brooks,10,11,3,3,6,20,4,6,0,2,0,0,2.2,3.25,3.4
CHA,05.12.2020,15:00,Millwall,Derby,0,1,A,0,0,D,D England,12,11,3,3,14,15,4,3,0,5,0,0,2.0,3.5,3.75
CHA,05.12.2020,15:00,Norwich,Sheffield Weds,2,1,H,0,0,D,J Gillett,19,11,4,5,7,11,9,4,1,2,0,0,1.83,3.4,4.75
CHA,05.12.2020,15:00,Swansea,Luton,2,0,H,1,0,H,L Doughty,11,7,5,2,12,14,2,3,1,1,0,1,1.65,3.8,5.5
CHA,08.12.2020,19:45,Millwall,QPR,1,1,D,0,0,D,J Gillett,17,11,4,6,6,16,2,2,0,3,0,0,2.05,3.4,3.75
CHA,08.12.2020,19:45,Swansea,Bournemouth,0,0,D,0,0,D,P Bankes,6,14,1,1,10,14,1,3,1,3,0,0,2.87,3.3,2.5
CHA,09.12.2020,19:00,Preston,Middlesbrough,3,0,H,0,0,D,A Madley,11,10,6,3,10,8,0,4,0,1,0,0,3.0,3.3,2.4
CHA,12.12.2020,12:30,Cardiff,Swansea,0,2,A,0,1,A,J Brooks,8,11,2,4,19,12,2,3,2,2,1,0,2.4,3.3,3.0
CHA,12.12.2020,15:00,Rotherham,Bristol City,2,0,H,2,0,H,L Doughty,22,4,8,2,13,14,6,3,2,1,0,0,2.9,3.4,2.45
CHA,12.12.2020,15:00,Wycombe,Coventry,1,2,A,0,2,A,A Davies,11,9,3,3,23,15,4,4,1,4,0,0,3.1,3.4,2.3
CHA,16.12.2020,19:00,Cardiff,Birmingham,3,2,H,1,1,D,M Salisbury,13,15,7,4,10,19,8,1,2,2,0,0,1.95,3.3,4.2
CHA,16.12.2020,19:00,Middlesbrough,Luton,1,0,H,0,0,D,A Davies,4,11,2,3,12,12,4,8,1,1,1,0,1.75,3.5,5.25
CHA,16.12.2020,19:45,Blackburn,Rotherham,2,1,H,0,0,D,A Gillett,11,10,4,1,12,12,3,0,2,3,0,0,1.57,3.8,6.5
CHA,19.12.2020,15:00,Huddersfield,Watford,2,0,H,2,0,H,L Doughty,10,21,3,5,13,11,5,7,2,1,0,0,3.6,3.5,2.05
CHA,19.12.2020,15:00,Sheffield Weds,Coventry,1,0,H,0,0,D,J Brooks,12,13,4,5,15,10,5,3,2,1,0,0,2.45,3.25,3.0
CHA,19.12.2020,15:00,Swansea,Barnsley,2,0,H,1,0,H,A Davies,6,8,2,1,10,11,4,6,1,1,0,0,2.05,3.4,3.75
CHA,26.12.2020,15:00,Coventry,Stoke,0,0,D,0,0,D,J Gillett,7,11,2,1,12,11,7,6,0,1,0,0,2.9,3.1,2.6
CHA,26.12.2020,19:45,Watford,Norwich,1,0,H,1,0,H,J Brooks,7,16,1,3,18,8,11,4,4,0,0,0,2.55,3.2,2.8
CHA,29.12.2020,19:45,Wycombe,Cardiff,2,1,H,1,0,H,L Doughty,12,16,4,3,11,12,5,7,2,2,0,0,4.2,3.4,1.95
CHA,30.12.2020,17:30,Brentford,Bournemouth,2,1,H,1,1,D,J Gillett,16,11,8,6,9,8,7,6,0,1,0,0,2.4,3.4,2.9
CHA,02.01.2021,15:00,Norwich,Barnsley,1,0,H,0,0,D,M Salisbury,11,8,6,2,5,13,7,2,0,1,0,0,1.75,3.75,4.75
CHA,02.01.2021,15:00,Wycombe,Middlesbrough,1,3,A,1,2,A,J Gillett,12,21,2,7,14,9,6,10,2,3,0,0,4.2,3.3,1.95
CHA,02.01.2021,19:45,Stoke,Bournemouth,0,1,A,0,0,D,J Brooks,11,10,3,2,11,14,2,3,4,1,0,0,3.6,3.4,2.1
CHA,16.01.2021,12:30,Middlesbrough,Birmingham,0,1,A,0,1,A,D England,8,6,3,2,12,16,6,4,1,2,0,0,1.8,3.4,5.0
CHA,16.01.2021,15:00,Watford,Huddersfield,2,0,H,0,0,D,M Salisbury,10,5,7,1,10,12,4,3,3,2,0,0,1.66,3.8,5.25
CHA,20.01.2021,19:00,Huddersfield,Millwall,0,1,A,0,1,A,P Bankes,8,5,1,1,13,14,3,7,0,2,0,0,3.1,3.3,2.37
CHA,27.01.2021,19:00,Coventry,Sheffield Weds,2,0,H,0,0,D,L Doughty,14,6,5,1,8,14,5,7,2,3,0,0,2.25,3.25,3.2
CHA,27.01.2021,19:00,Middlesbrough,Rotherham,0,3,A,0,1,A,M Salisbury,14,11,1,6,13,14,7,3,0,0,0,0,1.8,3.5,4.75
CHA,27.01.2021,19:00,Swansea,Brentford,1,1,D,0,0,D,J Brooks,2,21,1,5,17,11,1,9,3,0,1,0,2.9,3.25,2.5
CHA,30.01.2021,12:30,Norwich,Middlesbrough,0,0,D,0,0,D,k Stroud,10,12,0,3,12,19,3,7,0,2,1,0,1.8,3.75,4.33
CHA,30.01.2021,15:00,Brentford,Wycombe,7,2,H,2,2,D,M Salisbury,22,11,13,5,11,18,5,2,0,1,0,0,1.33,5.25,9.0
CHA,30.01.2021,15:00,Derby,Bristol City,1,0,H,1,0,H,D England,12,4,6,2,14,13,4,0,1,1,0,0,1.9,3.3,4.33
CHA,30.01.2021,15:00,Nott'm Forest,Barnsley,0,0,D,0,0,D,L Doughty,6,12,1,3,10,16,4,8,1,2,0,0,2.45,3.2,3.0
CHA,30.01.2021,15:00,Sheffield Weds,Preston,1,0,H,1,0,H,A Marriner,10,10,2,3,7,7,6,3,1,1,0,0,2.9,3.2,2.5
CHA,01.02.2021,19:45,Watford,QPR,1,2,A,0,0,D,J Gillett,10,13,4,5,9,12,7,5,2,1,0,0,1.8,3.6,4.5
CHA,02.02.2021,19:00,Wycombe,Birmingham,0,0,D,0,0,D,J Brooks,3,18,2,5,15,10,4,7,1,1,0,1,3.2,3.25,2.3
CHA,05.02.2021,20:15,Swansea,Norwich,2,0,H,1,0,H,S Hooper,9,13,4,1,13,12,4,2,3,2,0,0,2.87,3.0,2.7
CHA,06.02.2021,12:30,Coventry,Watford,0,0,D,0,0,D,G Scott,14,13,6,3,9,18,5,6,0,2,0,0,3.8,3.3,2.05
CHA,06.02.2021,15:00,Bristol City,Cardiff,0,2,A,0,2,A,J Gillett,7,12,1,4,12,14,3,11,3,2,0,0,3.3,3.2,2.3
CHA,06.02.2021,15:00,Luton,Huddersfield,1,1,D,1,0,H,L Doughty,14,7,4,2,14,18,7,6,1,3,0,1,2.37,3.1,3.25
CHA,13.02.2021,12:30,Nott'm Forest,Bournemouth,0,0,D,0,0,D,C Kavanagh,10,4,3,0,14,12,3,6,2,1,0,0,3.2,3.3,2.3
CHA,13.02.2021,15:00,Watford,Bristol City,6,0,H,4,0,H,J Brooks,17,4,7,1,12,9,11,2,2,3,0,0,1.6,3.8,6.0
CHA,14.02.2021,13:00,Brentford,Barnsley,0,2,A,0,1,A,D Coote,14,11,3,6,9,24,7,5,1,4,0,0,1.61,3.8,5.75
CHA,16.02.2021,19:45,Wycombe,Derby,1,2,A,0,1,A,K Friend,17,14,6,3,14,15,5,3,2,2,0,0,4.5,3.4,1.85
CHA,17.02.2021,19:00,Coventry,Norwich,0,2,A,0,2,A,J Gillett,10,12,4,5,20,8,4,5,1,3,0,0,4.5,3.25,1.9
CHA,20.02.2021,15:00,Huddersfield,Swansea,4,1,H,1,1,D,J Brooks,11,9,5,3,8,10,4,4,1,1,0,0,3.75,3.25,2.1
CHA,20.02.2021,15:00,Millwall,Wycombe,0,0,D,0,0,D,J Gillett,13,9,3,3,15,14,2,0,2,1,0,0,1.65,3.6,5.75
CHA,20.02.2021,15:00,Sheffield Weds,Birmingham,0,1,A,0,0,D,L Mason,10,7,3,2,7,14,7,2,0,2,1,0,2.45,3.0,3.25
CHA,20.02.2021,15:00,Stoke,Luton,3,0,H,1,0,H,R Jones,18,8,8,1,13,11,8,2,1,2,0,0,2.2,3.1,3.6
CHA,23.02.2021,19:45,Luton,Millwall,1,1,D,0,0,D,G Scott,9,14,4,3,11,17,1,4,2,1,0,0,2.8,3.1,2.7
CHA,24.02.2021,19:45,Preston,QPR,0,0,D,0,0,D,D England,15,6,3,2,9,11,8,2,0,2,0,0,2.8,3.3,2.55
CHA,27.02.2021,15:00,Barnsley,Millwall,2,1,H,1,1,D,L Doughty,14,6,6,3,17,9,10,3,1,1,0,0,2.15,3.3,3.5
CHA,27.02.2021,15:00,Brentford,Stoke,2,1,H,0,1,A,J Brooks,15,10,4,3,15,18,4,1,1,3,0,0,1.8,3.5,4.75
CHA,27.02.2021,15:00,Luton,Sheffield Weds,3,2,H,0,2,A,M Salisbury,7,16,3,3,10,9,7,7,1,2,0,0,2.2,3.2,3.6
CHA,27.02.2021,15:00,Middlesbrough,Cardiff,1,1,D,0,1,A,J Gillett,10,2,2,2,8,12,11,0,0,3,0,0,2.62,3.1,2.75
CHA,27.02.2021,15:00,Rotherham,Reading,0,1,A,0,1,A,D Coote,17,11,1,4,15,8,10,8,3,0,0,0,2.87,3.3,2.5
CHA,28.02.2021,12:00,Wycombe,Norwich,0,2,A,0,0,D,R Jones,8,19,1,5,18,8,5,4,3,1,0,0,7.5,4.33,1.44
CHA,02.03.2021,19:00,Coventry,Middlesbrough,1,2,A,1,1,D,G Scott,8,11,0,2,15,9,3,2,1,2,0,0,2.9,3.1,2.55
CHA,03.03.2021,19:45,Bristol City,Bournemouth,1,2,A,1,1,D,S Hooper,8,14,3,5,7,11,4,5,0,1,0,0,4.33,3.5,1.85
CHA,06.03.2021,12:30,Watford,Nott'm Forest,1,0,H,1,0,H,J Moss,12,9,4,0,16,8,7,8,2,1,0,0,1.85,3.3,4.75
CHA,06.03.2021,15:00,Barnsley,Birmingham,1,0,H,0,0,D,G Scott,12,3,4,0,11,12,5,3,2,2,0,0,1.8,3.6,4.5
CHA,06.03.2021,15:00,Coventry,Derby,1,0,H,1,0,H,J Brooks,10,7,3,1,12,14,5,7,2,4,0,0,2.6,3.1,2.9
CHA,06.03.2021,15:00,Preston,Bournemouth,1,1,D,0,1,A,J Gillett,10,12,3,6,17,8,5,4,2,0,0,0,3.5,3.3,2.15
CHA,09.03.2021,18:00,Blackburn,Swansea,1,1,D,1,1,D,R Jones,15,10,4,1,12,12,5,3,1,1,0,0,2.8,3.2,2.6
CHA,09.03.2021,19:00,QPR,Wycombe,1,0,H,1,0,H,S Hooper,10,11,2,2,8,4,4,6,0,0,0,0,1.57,4.0,6.0
CHA,13.03.2021,15:00,Birmingham,Bristol City,0,3,A,0,1,A,J Gillett,9,9,0,4,12,10,5,2,3,2,0,0,2.05,3.2,3.9
CHA,13.03.2021,15:00,Bournemouth,Barnsley,2,3,A,2,1,H,J Brooks,10,17,3,6,7,12,6,6,2,3,0,0,2.2,3.4,3.3
CHA,13.03.2021,15:00,Derby,Millwall,0,1,A,0,1,A,D England,13,2,3,1,10,14,3,1,1,1,0,0,2.55,3.0,3.0
CHA,13.03.2021,15:00,Middlesbrough,Stoke,3,0,H,2,0,H,A Madley,9,16,3,4,9,12,4,9,0,1,0,0,2.2,3.1,3.6
CHA,13.03.2021,15:00,QPR,Huddersfield,0,1,A,0,0,D,M Salisbury,4,13,2,3,7,9,5,7,1,0,0,0,2.0,3.5,3.8
CHA,16.03.2021,19:00,Cardiff,Stoke,0,0,D,0,0,D,G Scott,13,9,2,5,11,13,5,3,1,1,0,0,2.2,3.1,3.5
CHA,17.03.2021,19:00,Nott'm Forest,Norwich,0,2,A,0,2,A,L Doughty,5,22,1,7,13,6,4,5,0,1,0,0,4.0,3.5,1.9
CHA,17.03.2021,19:00,QPR,Millwall,3,2,H,0,2,A,J Gillett,16,14,8,4,11,8,4,2,2,0,0,0,2.5,3.1,3.1
CHA,17.03.2021,19:45,Blackburn,Bristol City,0,0,D,0,0,D,C Hicks,13,6,2,3,8,12,6,4,0,1,0,0,1.75,3.6,5.0
CHA,17.03.2021,19:45,Sheffield Weds,Huddersfield,1,1,D,1,0,H,R Jones,8,9,2,3,9,9,2,6,1,1,0,0,2.62,3.2,2.8
CHA,20.03.2021,12:30,Brentford,Nott'm Forest,1,1,D,1,0,H,G Scott,21,8,4,1,18,13,6,2,3,4,0,0,1.7,3.75,5.25
CHA,20.03.2021,15:00,Preston,Luton,0,1,A,0,0,D,T Bramall,9,20,2,4,12,11,4,3,0,0,0,0,2.37,3.3,3.1
CHA,20.03.2021,15:00,Stoke,Derby,1,0,H,0,0,D,J Gillett,11,5,3,0,9,17,1,2,1,1,0,0,2.25,3.2,3.4
CHA,20.03.2021,17:30,Swansea,Cardiff,0,1,A,0,1,A,P Tierney,23,9,1,7,7,14,11,0,0,3,0,0,2.6,3.1,2.9
CHA,02.04.2021,15:00,Bournemouth,Middlesbrough,3,1,H,1,0,H,S Hooper,7,8,5,1,4,16,6,6,2,2,0,0,2.1,3.3,3.6
CHA,02.04.2021,15:00,Bristol City,Stoke,0,2,A,0,1,A,M Salisbury,9,5,1,2,10,12,8,2,1,1,0,0,3.5,3.3,2.15
CHA,02.04.2021,15:00,Millwall,Rotherham,1,0,H,0,0,D,J Brooks,12,7,2,2,12,6,8,3,1,1,0,1,2.15,3.25,3.6
CHA,02.04.2021,15:00,Watford,Sheffield Weds,1,0,H,1,0,H,C Kavanagh,11,8,2,1,19,14,6,3,2,4,0,0,1.5,4.0,7.5
CHA,05.04.2021,15:00,Reading,Derby,3,1,H,1,0,H,J Moss,6,12,5,5,11,11,2,4,2,0,0,0,2.15,3.1,3.75
CHA,05.04.2021,15:00,Swansea,Preston,0,1,A,0,0,D,P Bankes,9,14,0,3,9,16,1,6,2,0,0,0,1.9,3.4,4.2
CHA,06.04.2021,19:45,Norwich,Huddersfield,7,0,H,5,0,H,J Gillett,22,7,11,2,8,12,7,3,0,1,0,0,1.4,4.8,8.0
CHA,10.04.2021,12:30,Millwall,Swansea,0,3,A,0,1,A,R Jones,12,10,2,5,13,8,4,3,0,0,0,0,2.8,3.1,2.7
CHA,10.04.2021,15:00,Derby,Norwich,0,1,A,0,1,A,M Salisbury,11,13,3,4,17,6,5,5,4,0,0,0,5.0,3.8,1.7
CHA,10.04.2021,15:00,Huddersfield,Rotherham,0,0,D,0,0,D,L Mason,9,13,4,4,12,5,6,9,0,0,0,0,2.45,3.1,3.1
CHA,10.04.2021,15:00,QPR,Sheffield Weds,4,1,H,1,1,D,J Brooks,9,18,6,2,9,9,2,4,2,0,0,0,2.2,3.3,3.3
CHA,15.04.2021,19:00,Rotherham,Coventry,0,1,A,0,0,D,J Gillett,4,12,0,4,16,14,5,5,3,1,0,0,2.5,3.3,2.87
CHA,16.04.2021,18:00,Reading,Cardiff,1,1,D,0,0,D,J Brooks,15,10,4,5,17,16,3,3,0,3,0,0,2.1,3.4,3.6
